FACILITY_TYPE,EXTERNAL_FACILITY_ID,FACILITY_NAME,SHORT_NAME,DESCRIPTION,LAT_MIN,LAT_MAX,LON_MIN,LON_MAX,METRIC:MMI:GREEN,METRIC:MMI:YELLOW,METRIC:MMI:RED,ATTR:CD,ATTR:Main,ATTR:TBMPage
"STRUCTURE","104091","SUN VALLEY BRANCH LIBRARY","","7935  VINELAND AV---SUN VALLEY---91352",34.214578,34.214578,-118.370499,-118.370499,1,5,7,6,ND,533A3
"STRUCTURE","104092","HARBOR ANIMAL SHELTER (FUTURE)","","795 W MIRAFLORES AV---SAN PEDRO---90731",33.75272,33.75272,-118.294638,-118.294638,1,5,7,15,SD,824B3
"STRUCTURE","104093","SANITATION FACILITY","","7960  SEPULVEDA BL---VAN NUYS---91406",34.214558,34.214558,-118.465984,-118.465984,1,5,7,6,ND,531G2
"STRUCTURE","104094","LANDSCAPE MEDIAN ISLAND","","7988  VALLEY CIRCLE BL---WEST HILLS---91304",34.21915,34.21915,-118.646609,-118.646609,1,5,7,3,ND,529E2
"STRUCTURE","104095","PUMPING PLANT #88","","799 S NEPTUNE AV---WILMINGTON---90744",33.761155,33.761155,-118.271231,-118.271231,1,5,7,15,SD,794D6
"STRUCTURE","104096","GRIFFITH PARK","","8  GRIFFITH PK---LOS ANGELES---90027",34.10676,34.10676,-118.272319,-118.272319,1,5,7,4,SD,563J5
"STRUCTURE","104097","BANDINI CANYON PARK","","800  BANDINI ST---SAN PEDRO---90731",33.75002,33.75002,-118.298889,-118.298889,1,5,7,15,SD,824A3
"STRUCTURE","104098","FIRE STATION #4","","800 N NORTH MAIN ST---LOS ANGELES---90012",34.067142,34.067142,-118.240493,-118.240493,1,5,7,9,CC,634H3
"STRUCTURE","104099","SAN PEDRO PLAZA","","800 S BEACON ST---SAN PEDRO---90731",33.736847,33.736847,-118.280343,-118.280343,1,5,7,15,SD,824C6
"STRUCTURE","104100","PEDESTRIAN TUNNEL","","800 W 2ND ST---LOS ANGELES---90012",34.056335,34.056335,-118.25305,-118.25305,1,5,7,9,SD,634E3
"STRUCTURE","104101","HOOVER-GAGE PARK","","800 W GAGE AV---LOS ANGELES---90044",33.981818,33.981818,-118.287202,-118.287202,1,5,7,9,SD,674A7
"STRUCTURE","104102","STRATHERN PARK","","8000  WHITSETT AV---SUN VALLEY---91605",34.216112,34.216112,-118.405134,-118.405134,1,5,7,6,ND,532E3
"STRUCTURE","104103","LANDSCAPE MEDIAN ISLAND","","8002  VALLEY CIRCLE BL---WEST HILLS---91304",34.21915,34.21915,-118.646609,-118.646609,1,5,7,3,ND,529E2
"STRUCTURE","104104","LANDSCAPE MEDIAN ISLAND","","8003  SEPULVEDA BL---VAN NUYS---91402",34.215229,34.215229,-118.466254,-118.466254,1,5,7,0,ND,531H3
"STRUCTURE","104105","LANDSCAPE MEDIAN ISLAND","","801  MORAGA DR---LOS ANGELES---90049",34.077906,34.077906,-118.469543,-118.469543,1,5,7,0,SD,591H6
"STRUCTURE","104106","WILMINGTON TOWN SQUARE","","801 N AVALON PL---WILMINGTON---90744",33.780105,33.780105,-118.262587,-118.262587,1,5,7,15,SD,794E6
"STRUCTURE","104107","HARBOR ANIMAL SHELTER (FUTURE)","","801 W MIRAFLORES AV---SAN PEDRO---90731",33.752721,33.752721,-118.29472,-118.29472,1,5,7,15,SD,824B3
"STRUCTURE","104108","LANDSCAPE MEDIAN ISLAND","","8016 S VERMONT AV---LOS ANGELES---90044",33.966388,33.966388,-118.291321,-118.291321,1,5,7,0,SD,704A2
"STRUCTURE","104109","PACIFIC SUBSTATION TRAILERS ON LAX PROPERTY","","802  WORLD WY---LOS ANGELES---90045",33.943083,33.943083,-118.400198,-118.400198,1,5,7,6,SD,702D5
"STRUCTURE","104110","LANDSCAPE MEDIAN ISLAND","","802 W GAGE AV---LOS ANGELES---90044",33.981781,33.981781,-118.287265,-118.287265,1,5,7,9,SD,674A7
"STRUCTURE","104111","HARBOR GATEWAY COMMUNITY CENTER - CRA","","802 W GARDENA BL---LOS ANGELES---90247",33.881528,33.881528,-118.289369,-118.289369,1,5,7,15,SD,734B6
"STRUCTURE","104112","LANDSCAPE MEDIAN ISLAND","","802 W OLYMPIC BL---LOS ANGELES---90015",34.04493,34.04493,-118.264138,-118.264138,1,5,7,0,SD,
"STRUCTURE","104113","FIRE STATION #97","","8021  MULHOLLAND DR---MT. OLYMPUS---90046",34.126391,34.126391,-118.374255,-118.374255,1,5,7,2,ND,593A1
"STRUCTURE","104114","LANDSCAPE MEDIAN ISLAND","","8021 W MANCHESTER AV---PLAYA DEL REY---90293",33.959331,33.959331,-118.436801,-118.436801,1,5,7,0,,
"STRUCTURE","104115","R.L. STEVENSON LIBRARY","","803  SPENCE ST---BOYLE HEIGHTS---90023",34.027669,34.027669,-118.198074,-118.198074,1,5,7,14,SD,635B6
"STRUCTURE","104116","HARBOR ANIMAL SHELTER (FUTURE)","","803 W MIRAFLORES AV---SAN PEDRO---90731",33.752722,33.752722,-118.294747,-118.294747,1,5,7,15,SD,824B3
"STRUCTURE","104117","LEASED LAND TO HOME DEPOT","","8030  BALBOA PL---LOS ANGELES---91406",34.216362,34.216362,-118.500948,-118.500948,1,5,7,2,ND,531D2
"STRUCTURE","104118","LAUSD PROP-SUB LEASED TO NEIGHBRHD YTH ASSOC- BUILDING 2","","804  BROADWAY---VENICE---90291",33.997163,33.997163,-118.4633,-118.4633,1,5,7,11,SD,671H5
"STRUCTURE","104119","LAUSD PROP-SUB LEASED TO NEIGHBORHOOD YOUTH ASSOC - BUILDING 1","","804  BROADWAY---VENICE---90291",33.997163,33.997163,-118.4633,-118.4633,1,5,7,SD,671H5
"STRUCTURE","104120","LITTLE LEAGUE","","8045  WHITSETT AV---SUN VALLEY---91605",34.216964,34.216964,-118.405404,-118.405404,1,5,7,6,ND,532F2
"STRUCTURE","104121","POINT FERMIN LIGHTHOUSE - ELECTRIC MTR","","805  PASEO DEL MAR---SAN PEDRO---90731",33.706948,33.706948,-118.294117,-118.294117,1,5,7,15,SD,854B2
"STRUCTURE","104122","POINT FERMIN LIGHTHOUSE","","805  PASEO DEL MAR---SAN PEDRO---90731",33.706948,33.706948,-118.294117,-118.294117,1,5,7,15,SD,854B2
"STRUCTURE","104123","LANDSCAPE MEDIAN ISLAND","","805 W GAGE AV---LOS ANGELES---90044",33.982029,33.982029,-118.287291,-118.287291,1,5,7,0,SD,673J6
"STRUCTURE","104124","LANDSCAPE MEDIAN ISLAND","","8050  GLENOAKS BL---BURBANK---91504",34.21358,34.21358,-118.348829,-118.348829,1,5,7,0,ND,533B1
"STRUCTURE","104125","HELICOPTER SVC BLDG, HANGAR #111","","8060  BALBOA BL---VAN NUYS---91406",34.21682,34.21682,-118.500959,-118.500959,1,5,7,6,ND,531D3
"STRUCTURE","104126","PLANT ISLAND","","8060 W MANCHESTER AV---LOS ANGELES---90045",33.958808,33.958808,-118.436813,-118.436813,1,5,7
"STRUCTURE","104127","POINT FERMIN PARK","","807  PASEO DEL MAR---SAN PEDRO---90731",33.707005,33.707005,-118.294221,-118.294221,1,5,7,15,SD,854B2
"STRUCTURE","104128","LANDSCAPE MEDIAN ISLAND","","8095 S VERMONT AV---LOS ANGELES---90044",33.965624,33.965624,-118.291951,-118.291951,1,5,7,0,,
"STRUCTURE","104129","ECHO PARK","","810  GLENDALE BL---ECHO PARK---90026",34.073312,34.073312,-118.261627,-118.261627,1,5,7,13,SD,634E1
"STRUCTURE","104130","LANDSCAPE MEDIAN ISLAND","","8100  SEPULVEDA PL---VAN NUYS---91402",34.218186,34.218186,-118.466125,-118.466125,1,5,7,0,ND,531H3
"STRUCTURE","104131","LANARK PARK","","8100  TOPANGA CANYON BL---CANOGA PARK---91304",34.216568,34.216568,-118.605854,-118.605854,1,5,7,3,ND,530A3
"STRUCTURE","104132","LANDSCAPE MEDIAN ISLAND","","8100  VINELAND AV---SUN VALLEY---91352",34.217509,34.217509,-118.370224,-118.370224,1,5,7,0,ND,
"STRUCTURE","104133","LANDSCAPE MEDIAN ISLAND","","8101  MARCH AV---CANOGA PARK---91304",34.217187,34.217187,-118.642633,-118.642633,1,5,7,0,ND,
"STRUCTURE","104134","LANDSCAPE MEDIAN ISLAND","","8101  SUNLAND BL---SUN VALLEY---91352",34.217818,34.217818,-118.370135,-118.370135,1,5,7,0,ND,
"STRUCTURE","104135","CDD FACILITY","","8101 S VERMONT AV---LOS ANGELES---90044",33.965365,33.965365,-118.29189,-118.29189,1,5,7,8,SD,704A2
"STRUCTURE","104136","NON-STRUCTURAL SERVICE","","8102 S FLOWER ST------90003",33.965811,33.965811,-118.281185,-118.281185,1,5,7,0,,
"STRUCTURE","104137","COMM. COALITION FOR SUBSTANCE ABUSE PREV. AND TRMT","","8105 S VERMONT BL---LOS ANGELES---90044",33.965338,33.965338,-118.291922,-118.291922,1,5,7,8,SD,704A4
"STRUCTURE","104138","HARBOR ANIMAL SHELTER (FUTURE)","","811 W MIRAFLORES AV---SAN PEDRO---90731",33.752723,33.752723,-118.294856,-118.294856,1,5,7,15,SD,824B3
"STRUCTURE","104139","LANDSCAPE MEDIAN ISLAND","","8116  HOLLYWOOD BL------90069",34.100624,34.100624,-118.365745,-118.365745,1,5,7,0,,
"STRUCTURE","104140","CLEVELAND HIGH SCHOOL POOL","","8120  VANALDEN AV---RESEDA---91335",34.217929,34.217929,-118.549012,-118.549012,1,5,7,3,ND,530G2
"STRUCTURE","104141","SUN VALLEY PARK AND RECREATION CENTER","","8122  FAIR AV---SUN VALLEY---91352",34.218023,34.218023,-118.374523,-118.374523,1,5,7,6,ND,532J3
"STRUCTURE","104142","SUN VALLEY PARK/REC CENTER","","8123  VINELAND AV---SUN VALLEY---91352",34.217961,34.217961,-118.370434,-118.370434,1,5,7,6,ND,533A3
"STRUCTURE","104143","VENTILATOR STATION #1","","8125  GULANA AV---PLAYA DEL REY---90045",33.961275,33.961275,-118.437425,-118.437425,1,5,7,11,SD,702C3
"STRUCTURE","104144","SINGLE FAMILY RESIDENCE-SEWER RECONSTRUCTION PROJECT","","8127  DELGANY AV---PLAYA DEL REY---90293",33.960569,33.960569,-118.443257,-118.443257,1,5,7,11,SD,
"STRUCTURE","104145","HARBOR ANIMAL SHELTER (FUTURE)","","813 W MIRAFLORES AV---SAN PEDRO---90731",33.752724,33.752724,-118.294883,-118.294883,1,5,7,15,SD,824B3
"STRUCTURE","104146","LANDSCAPE MEDIAN ISLAND","","8130 S VERMONT AV---LOS ANGELES---90044",33.965039,33.965039,-118.291326,-118.291326,1,5,7,0,,704A3
"STRUCTURE","104147","SINGLE FAMILY RESIDENCE-SEWER RECONSTRUCTION PROJECT","","8131  DELGANY AV---PLAYA DEL REY---90293",33.96012,33.96012,-118.442994,-118.442994,1,5,7,11,SD,702B3
"STRUCTURE","104148","PLANT ISLAND","","8132 W MANCHESTER AV---LOS ANGELES---90045",33.958239,33.958239,-118.437991,-118.437991,1,5,7
"STRUCTURE","104149","SUN VALLEY PARK/REC CENTER","","8133  VINELAND AV---SUN VALLEY---91352",34.218054,34.218054,-118.370437,-118.370437,1,5,7,6,ND,533A3
"STRUCTURE","104150","LANDSCAPE MEDIAN ISLAND","","815  RADCLIFFE AV---PACIFIC PALISADES---90272",34.045811,34.045811,-118.530059,-118.530059,1,5,7,0,,630J6
"STRUCTURE","104151","REC & PARKS SERVICE","","815 W GAGE AV---LOS ANGELES---90044",33.982022,33.982022,-118.287563,-118.287563,1,5,7,9,SD,674A7
"STRUCTURE","104152","SINGLE FAM RESIDENCE-TENANT GOMEZ","","8152  ZITOLA TE---PLAYA DEL REY---90293",33.960333,33.960333,-118.44384,-118.44384,1,5,7,6,SD,702B3
"STRUCTURE","104153","SINGLE FAM RESIDENCE-FOR SEWER RECONSTRUCTION PROJECT","","8156  ZITOLA TE---PLAYA DEL REY---90293",33.960283,33.960283,-118.443812,-118.443812,1,5,7,11,SD,702B3
"STRUCTURE","104154","SINGLE FAM RESIDENCE-VACANT","","8163  ZITOLA TE---PLAYA DEL REY---90293",33.960083,33.960083,-118.444056,-118.444056,1,5,7,11,SD,702B3
"STRUCTURE","104155","ALPINE RECREATION CENTER","","817  YALE ST---LOS ANGELES---90012",34.063637,34.063637,-118.240775,-118.240775,1,5,7,1,ND,634F2
"STRUCTURE","104156","LANDSCAPE MEDIAN ISLAND","","817 E E ST---WILMINGTON---90744",33.776278,33.776278,-118.252613,-118.252613,1,5,7,0,,
"STRUCTURE","104157","LANDSCAPE MEDIAN ISLAND","","8178  GLENCREST DR---SUN VALLEY---91352",34.219362,34.219362,-118.354831,-118.354831,1,5,7,0,ND,
"STRUCTURE","104158","SUN VALLEY/L.A. NEIGHBORHOOD INITIATIVE PROJECT","","8194  SUNLAND BL---SUN VALLEY---91352",34.21896,34.21896,-118.368978,-118.368978,1,5,7,7,ND,533A2
"STRUCTURE","104159","LANDSCAPE MEDIAN ISLAND","","8195  SUNLAND BL---SUN VALLEY---91352",34.219068,34.219068,-118.369163,-118.369163,1,5,7,0,ND,
"STRUCTURE","104160","BOSTON PARK","","820  BOSTON & FIGUEROA ST---LOS ANGELES---90012",34.060776,34.060776,-118.24597,-118.24597,1,5,7,9,SD,634F3
"STRUCTURE","104161","LANDSCAPE MEDIAN ISLAND","","820  MORAGA DR---LOS ANGELES---90049",34.07827,34.07827,-118.468508,-118.468508,1,5,7,0,,
"STRUCTURE","104162","TENANT: MARK PLUMER","","820  WASHINGTON ST---VENICE---90291",33.9876,33.9876,-118.464749,-118.464749,1,5,7,6,ND,672A6
"STRUCTURE","104163","LANDSCAPE MEDIAN ISLAND","","820 E E ST---WILMINGTON---90744",33.77588,33.77588,-118.252542,-118.252542,1,5,7,0,SD,794E7
"STRUCTURE","104164","NON-STRUCTURAL SERVICE","","8200  BALBOA PL---VAN NUYS---91406",34.219429,34.219429,-118.502021,-118.502021,1,5,7,0,,
"STRUCTURE","104165","SUN VALLEY/L.A. NEIGHBORHOOD INITIATIVE PROJECT","","8200  SUNLAND BL---SUN VALLEY---91352",34.219433,34.219433,-118.368586,-118.368586,1,5,7,7,ND,533A2
"STRUCTURE","104166","VISTA DEL MAR PARK","","8200  VISTA DEL MAR BL---PLAYA DEL REY---90293",33.944843,33.944843,-118.442172,-118.442172,1,5,7,6,SD,55AE3
"STRUCTURE","104167","SUN VALLEY/L.A. NEIGHBORHOOD INITIATIVE PROJECT","","8201  SUNLAND BL---SUN VALLEY---91352",34.21955,34.21955,-118.368772,-118.368772,1,5,7,7,ND,533A2
"STRUCTURE","104168","PLANT ISLAND","","8202 W MANCHESTER AV---LOS ANGELES---90045",33.9576,33.9576,-118.439385,-118.439385,1,5,7
"STRUCTURE","104169","LESSOR: RAY ROSENBERG","","822 S ROBERTSON BL---LOS ANGELES---90035",34.062075,34.062075,-118.383443,-118.383443,1,5,7,5,ND,632J2
"STRUCTURE","104170","CENTRAL AREA CHINATOWN POLICE SUBSTATION","","823 N HILL ST---LOS ANGELES---90012",34.063149,34.063149,-118.239493,-118.239493,1,5,7,1,ND,634G2
"STRUCTURE","104171","6TH STREET & GLADYS PARK","","824 E 6TH ST---LOS ANGELES---90014",34.040304,34.040304,-118.242305,-118.242305,1,5,7,9,SD,634F5
"STRUCTURE","104172","HARBOR HIGHLAND PARK","","825  CAPITOL DR---SAN PEDRO---90731",33.758411,33.758411,-118.295624,-118.295624,1,5,7,15,SD,824B3
"STRUCTURE","104173","VENICE BEACH OCEAN FRONT WALK","","826  BROOKS AV---VENICE---90291",33.997703,33.997703,-118.464217,-118.464217,1,5,7,6,ND,671G6
"STRUCTURE","104174","BELLEVUE RECREATION CENTER","","826  LUCILE AV---LOS ANGELES---90026",34.083952,34.083952,-118.283369,-118.283369,1,5,7,13,SD,594B7
"STRUCTURE","104175","VENICE BEACH OCEAN FRONT WALK","","826  OCEAN FRONT WK---VENICE---90291",33.991024,33.991024,-118.477315,-118.477315,1,5,7,6,ND,671G6
"STRUCTURE","104176","REC & PARKS SERVICE","","8260  MULHOLLAND DR---LOS ANGELES---90046",34.122323,34.122323,-118.378606,-118.378606,1,5,7,5,ND,592j1
"STRUCTURE","104177","VISTA DEL MAR PARK - IRRIGATION","","8260  VISTA DEL MAR---PLAYA DEL REY---90293",33.944295,33.944295,-118.441861,-118.441861,1,5,7,0,,
"STRUCTURE","104178","TWO-STORY RESIDENCE - SEWER RECONSTRUCTION PROJECT","","8271  REES ST---PLAYA DEL REY---90293",33.960645,33.960645,-118.442356,-118.442356,1,5,7,11,SD,702B3
"STRUCTURE","104179","ANDERSON SENIOR CITIZEN CENTER","","828 S MESA ST---SAN PEDRO---90731",33.736651,33.736651,-118.285624,-118.285624,1,5,7,15,SD,824C4
"STRUCTURE","104180","ANDERSON SCC","","828 S MESA ST---SAN PEDRO---90731",33.736651,33.736651,-118.285624,-118.285624,1,5,7,15,SD,824C4
"STRUCTURE","104181","LANDSCAPE MEDIAN ISLAND","","830 E CENTURY BL------90002",33.945321,33.945321,-118.260067,-118.260067,1,5,7,0,,
"STRUCTURE","104182","MOUNT CARMEL SR CITIZEN CENTER","","830 W 70TH ST---LOS ANGELES---90003",33.976242,33.976242,-118.287853,-118.287853,1,5,7,8,SD,674B7
"STRUCTURE","104183","LAUREL CANYON PARK","","8300  MULHOLLAND DR---LOS ANGELES---90046",34.122316,34.122316,-118.382274,-118.382274,1,5,7,13,ND,592H2
"STRUCTURE","104184","LANDSCAPE MEDIAN ISLAND","","8303 S VERMONT AV---LOS ANGELES---90044",33.963543,33.963543,-118.291947,-118.291947,1,5,7,0,,
"STRUCTURE","104185","LANDSCAPE MEDIAN ISLAND","","8310 W MANCHESTER AV---PLAYA DEL REY---90293",33.956628,33.956628,-118.440497,-118.440497,1,5,7,0,,
"STRUCTURE","104186","LANDSCAPE MEDIAN ISLAND","","8312  GLENOAKS BL---SUN VALLEY---91352",34.222353,34.222353,-118.358823,-118.358823,1,5,7,0,ND,533B1
"STRUCTURE","104187","WILMINGTON SQUARE REC & PARKS SERVICE","","832 N AVALON BL---WILMINGTON---90744",33.780433,33.780433,-118.262324,-118.262324,1,5,7,15,SD,794 E6
"STRUCTURE","104188","REC & PARKS SERVICE","","832 S MESA ST---LOS ANGELES---90731",33.736621,33.736621,-118.285624,-118.285624,1,5,7,15,SD,
"STRUCTURE","104189","LANDSCAPE MEDIAN ISLAND","","8320 S VERMONT AV---LOS ANGELES---90044",33.963326,33.963326,-118.291364,-118.291364,1,5,7,0,,
"STRUCTURE","104190","PLANT ISLAND","","8320 W MANCHESTER AV---LOS ANGELES---90045",33.956477,33.956477,-118.440792,-118.440792,1,5,7
"STRUCTURE","104191","OFF STREET PARKING","","833  AVALON BL---WILMINGTON---90744",33.780415,33.780415,-118.262647,-118.262647,1,5,7,15,SD,794E7
"STRUCTURE","104192","LANDSCAPE MEDIAN ISLAND","","8334  GLENOAKS BL---SUN VALLEY---91352",34.222706,34.222706,-118.359004,-118.359004,1,5,7,0,ND,533B1
"STRUCTURE","104193","LANDSCAPE MEDIAN ISLAND","","8340  MULHOLLAND DR------90046",34.122005,34.122005,-118.382743,-118.382743,1,5,7,0,,
"STRUCTURE","104194","VEHICLE MAINTENANCE FACILITY-VALLEY STATION","","8341  CANOGA AV---CANOGA PARK---91304",34.221437,34.221437,-118.597683,-118.597683,1,5,7,12,ND,530 B2
"STRUCTURE","104195","FIRE STATION #104","","8349  WINNETKA AV---CANOGA PARK---91306",34.221479,34.221479,-118.571117,-118.571117,1,5,7,12,ND,530E2
"STRUCTURE","104196","ELYSIAN PARK RESTROOM","","835  ACADEMY RD---ELYSIAN PARK---90026",34.0797,34.0797,-118.245799,-118.245799,1,5,7,1,SD,594F7
"STRUCTURE","104197","ELYSIAN PARK","","835  ACADEMY RD---ELYSIAN PARK---90026",34.0797,34.0797,-118.245799,-118.245799,1,5,7,1,SD,594F7
"STRUCTURE","104198","REC & PARKS SERVICE","","835  GATUN ST------90731",33.757653,33.757653,-118.295736,-118.295736,1,5,7,15,SD,
"STRUCTURE","104199","LANDSCAPE MEDIAN ISLAND","","835  MORAGA DR---LOS ANGELES---90049",34.078838,34.078838,-118.468747,-118.468747,1,5,7,0,,
"STRUCTURE","104200","OHB-BAD - OWNER IS GALPIN FORD","","8353  SEPULVEDA BL---LOS ANGELES---90045",33.962769,33.962769,-118.396344,-118.396344,1,5,7,ND,
"STRUCTURE","104201","WINNETKA PARK","","8361  WINNETKA AV---WINNETKA---91306",34.221623,34.221623,-118.571195,-118.571195,1,5,7,12,ND,530E2
"STRUCTURE","104202","LANDSCAPE MEDIAN ISLAND","","8371  MULHOLLAND DR---LOS ANGELES---90046",34.122512,34.122512,-118.383076,-118.383076,1,5,7,0,SD,592G2
"STRUCTURE","104203","ROSECRANS RECREATION CENTER","","840 W 149TH ST---GARDENA---90247",33.896666,33.896666,-118.290162,-118.290162,1,5,7,15,SD,734A3
"STRUCTURE","104204","HARBOR REGIONAL PARK","","840 W PACIFIC COAST HY---WILMINGTON---90710",33.790863,33.790863,-118.289704,-118.289704,1,5,7,15,SD,794D6
"STRUCTURE","104205","GRAND PRE-PARKWAY","","8400  VISTA DEL MAR BL---PLAYA DEL REY---90293",33.943041,33.943041,-118.441156,-118.441156,1,5,7,6,SD,55AE4
"STRUCTURE","104206","NON-STRUCTURAL SERVICE","","8401  MELROSE PL------90069",34.083577,34.083577,-118.373395,-118.373395,1,5,7,0,,
"STRUCTURE","104207","WINNETKA RECREATION CENTER","","8401  WINNETKA AV---WINNETKA---91306",34.222371,34.222371,-118.571174,-118.571174,1,5,7,12,ND,530E2
"STRUCTURE","104208","PEDESTRIAN TUNNEL","","8401 S GRAND AV------90003",33.963142,33.963142,-118.280356,-118.280356,1,5,7,0,,
"STRUCTURE","104209","PUBLIC BLDG FACILITY","","8403  MELROSE PL---LOS ANGELES---90048",34.083643,34.083643,-118.373407,-118.373407,1,5,7,5,ND,593A7
"STRUCTURE","104210","REC & PARKS SERVICE","","841  MARTIN LUTHER KING JR BL---LOS ANGELES---90037",34.011132,34.011132,-118.28857,-118.28857,1,5,7,8,SD,674B2
"STRUCTURE","104211","LANDSCAPE MEDIAN ISLAND","","8410  MULHOLLAND DR------90046",34.121787,34.121787,-118.384359,-118.384359,1,5,7,0,,
"STRUCTURE","104212","COMMUNITY PLANTING PROJECT","","842 S VENICE BL---VENICE---90291",33.992206,33.992206,-118.456093,-118.456093,1,5,7,6,SD,671H6
"STRUCTURE","104213","LANDSCAPE MEDIAN ISLAND","","8424 S VERMONT AV---LOS ANGELES---90044",33.962068,33.962068,-118.291364,-118.291364,1,5,7,0,,
"STRUCTURE","104214","REC & PARKS SERVICE - HOPE AND PEACE PARK","","843 S BONNIE BRAE ST---WESTLAKE---90057",34.053272,34.053272,-118.276173,-118.276173,1,5,7,1,SD,634 C4
"STRUCTURE","104215","VALLEY PARKING ENFORCEMENT","","8431  TELFAIR AV---SUN VALLEY---91352",34.22263,34.22263,-118.382357,-118.382357,1,5,7,6,ND,502G6
"STRUCTURE","104216","REC & PARKS SERVICE","","8435  WINNETKA AV---WINNETKA---91306",34.223036,34.223036,-118.571174,-118.571174,1,5,7,12,ND,530E2
"STRUCTURE","104217","LANDSCAPE MEDIAN ISLAND","","844 E 98TH ST---LOS ANGELES---90002",33.94737,33.94737,-118.25984,-118.25984,1,5,7,0,SD,704E4
"STRUCTURE","104218","EL PUEBLO DE LOS ANGELES","","845 N ALAMEDA ST---LOS ANGELES---90012",34.05702,34.05702,-118.237488,-118.237488,1,5,7,14,CC,634F3
"STRUCTURE","104219","DANIELS FIELD RECREATION CTR","","845 W 12TH ST---SAN PEDRO---90731",33.73323,33.73323,-118.295612,-118.295612,1,5,7,15,SD,824B6
"STRUCTURE","104220","MOUNT CARMICHAEL","","846 W 70TH ST---LOS ANGELES---90044",33.976241,33.976241,-118.288127,-118.288127,1,5,7,0,,674A7
"STRUCTURE","104221","PARKING FOR CONST SERVICE CENTER","","8461 S VERMONT AV---LOS ANGELES---90044",33.961595,33.961595,-118.292036,-118.292036,1,5,7,8,SD,704A6
"STRUCTURE","104222","PARKING FOR CONSTITUENT SERVICE CENTER","","8465 S VERMONT AV---LOS ANGELES---90044",33.961538,33.961538,-118.292034,-118.292034,1,5,7,8,SD,704A6
"STRUCTURE","104223","CONSTITUENT SERVICE CENTER - SO. CENTRAL","","8475 S VERMONT AV---SOUTH CENTRAL---90044",33.961397,33.961397,-118.292031,-118.292031,1,5,7,8,SD,704A6
"STRUCTURE","104224","CONSTITUENT SERVICE CENTER - SO. CENTRAL","","8479 S VERMONT AV---SOUTH CENTRAL---90044",33.961341,33.961341,-118.29203,-118.29203,1,5,7,8,SD,704A6
"STRUCTURE","104225","ECHO PARK","","850  GLENDALE BL---ECHO PARK---90026",34.073712,34.073712,-118.261593,-118.261593,1,5,7,13,SD,634E1
"STRUCTURE","104226","ROSECRANS PLAYGROUND REC & PARKS SERVICE","","850 W 149TH ST---GARDENA---90247",33.896696,33.896696,-118.290348,-118.290348,1,5,7,15,SD,
"STRUCTURE","104227","HOOVER PEDESTRIAN MALL LANDSCAPE","","850 W 30TH ST---LOS ANGELES---90007",34.026378,34.026378,-118.281366,-118.281366,1,5,7,8,SD,634B7
"STRUCTURE","104228","LANDSCAPE MEDIAN ISLAND","","850 W OLYMPIC BL---LOS ANGELES---90015",34.045092,34.045092,-118.264751,-118.264751,1,5,7,9,,634D4
"STRUCTURE","104229","SHELDN/ARLETA SANTARY LANDFILL","","8500  SHARP AV---SUN VALLEY---91352",34.224972,34.224972,-118.40193,-118.40193,1,5,7,7,ND,529J1
"STRUCTURE","104230","DWP - ANTHONY OFFICE BUILDING","","8501  ARLETA AV---LOS ANGELES---91352",34.221684,34.221684,-118.405288,-118.405288,1,5,7,2,,532E1
"STRUCTURE","104231","MANCHESTER-BROADWAY","","8509 S BROADWAY---LOS ANGELES---90003",33.961365,33.961365,-118.278443,-118.278443,1,5,7,8,SD,704B2
"STRUCTURE","104232","PALISADES PARK & REC CENTER","","851  ALMA REAL DR---PACIFIC PALISADES---90272",34.044125,34.044125,-118.524794,-118.524794,1,5,7,11,ND,631B6
"STRUCTURE","104233","REC & PARKS SERVICE","","851  ECHO PARK AV------90026",34.073315,34.073315,-118.259691,-118.259691,1,5,7,0,,
"STRUCTURE","104234","ECHO PARK","","851  ECHO PARK AV---ECHO PARK---90026",34.073315,34.073315,-118.259691,-118.259691,1,5,7,13,SD,634E1
"STRUCTURE","104235","NON-STRUCTURAL SERVICE","","8510  BURTON WY------90048",34.071626,34.071626,-118.377256,-118.377256,1,5,7,0,,
"STRUCTURE","104236","LANDSCAPE MEDIAN ISLAND","","8510  TUSCANY AV---PLAYA DEL REY---90293",33.957635,33.957635,-118.439168,-118.439168,1,5,7,0,,
"STRUCTURE","104237","LANDSCAPE MEDIAN ISLAND","","8513  TUSCANY AV---PLAYA DEL REY---90293",33.957548,33.957548,-118.439447,-118.439447,1,5,7,0,,
"STRUCTURE","104238","LANDSCAPE MEDIAN ISLAND","","8530  BURTON WY---LOS ANGELES---90048",34.071773,34.071773,-118.377593,-118.377593,1,5,7,0,,
"STRUCTURE","104239","LANDSCAPE MEDIAN ISLAND","","8540  HASTINGS AV---WESTCHESTER---90045",33.960282,33.960282,-118.428364,-118.428364,1,5,7,0,,
"STRUCTURE","104240","LANDSCAPE MEDIAN ISLAND","","8570  BURTON WY---LOS ANGELES---90048",34.071968,34.071968,-118.378824,-118.378824,1,5,7,0,SD,632J1
"STRUCTURE","104241","LANDSCAPE MEDIAN ISLAND","","8570  BURTON WY------90048",34.071968,34.071968,-118.378824,-118.378824,1,5,7,0,,
